meanFix,minFix,maxFix,varFix,stdFix,meanDis,minDis,maxDis,varDis,stdDisp,freqDisPerSec,number_of_blinks,blinkMean,blinkMin,blinkMax,blinkRate,xDir,yDir,fixDensPerBB,label,duration,participant_id
297.58620689655174,100,933,49802.82266009854,223.16546027577508,0.04638878520668879,0.008887431223996467,0.14079921253110908,0.0008397595944019083,0.02897860580500567,2.9,7,1181.0,33,4966,0.7,0.42857142857142855,0.5714285714285714,386.3034379057139,Inspection,10,08
293.1034482758621,100,867,39382.66748768473,198.4506676423255,0.036148530137307976,0.02322627945280661,0.0734841968744627,0.00016419504653084738,0.012813861499596731,2.9,19,631.6315789473684,33,2233,1.9,0.5,0.5714285714285714,629.883156956746,Inspection,10,08
217.58823529411765,100,700,19545.401069518717,139.80486783198472,0.04657460968606786,0.014331240480163989,0.16938865753314822,0.0011978029176973007,0.034609289471142,3.4,35,481.8857142857143,33,3300,3.5,0.5151515151515151,0.42424242424242425,652.1582066220149,Inspection,10,08
208.27777777777777,100,567,10693.463492063489,103.40920409742785,0.04080733631990491,0.02826062289724049,0.09034631156601916,0.0002909221995032305,0.01705644158384833,3.6,24,476.375,33,3967,2.4,0.5428571428571428,0.5142857142857142,389.1332145848651,Inspection,10,08
200.8918918918919,100,500,9233.876876876877,96.09306362520074,0.04886463636959462,0.009265426561561981,0.2393130017471614,0.0019240157900402817,0.043863604389519584,3.7,29,742.6206896551724,34,3200,2.9,0.5,0.4722222222222222,330.28610185541345,Inspection,10,08
379.6521739130435,134,1100,79905.69169960475,282.67594821562864,0.04315118495676024,0.027811039831040465,0.08750611217677419,0.000493937531503969,0.02222470543120806,2.3,19,670.2105263157895,0,1733,1.9,0.4090909090909091,0.4090909090909091,340.47235722621446,Inspection,10,08
281.9642857142857,100,534,13699.072751322748,117.04303803013124,0.06530941198957782,0.027998579871347115,0.505720695172006,0.007972873403298816,0.08929094804793382,2.8,30,996.6,666,1900,3.0,0.8518518518518519,0.48148148148148145,107.39384693267223,Reading,10,08
259.8333333333333,100,667,18529.660919540227,136.12369712706243,0.04503999451260024,0.019566916084917528,0.10619053158672825,0.00044766123866537286,0.021158006490815076,3.0,25,735.88,33,2367,2.5,0.8275862068965517,0.5517241379310345,114.25785360716391,Reading,10,08
224.0625,100,500,10824.70564516129,104.04184564472745,0.06410914523712748,0.026896629918050863,0.44770158548710154,0.007172796469058758,0.0846923636997974,3.2,45,636.3333333333334,33,2033,4.5,0.8709677419354839,0.6774193548387096,122.7502485957214,Reading,10,08
246.63333333333333,100,500,14775.75747126437,121.55557359193519,0.06795699007913772,0.011561728446303406,0.4664762194771558,0.0115491062389365,0.10746676806779154,3.0,40,948.25,33,1800,4.0,0.7931034482758621,0.6896551724137931,112.02561349444647,Reading,10,08
286.56,100,566,19347.173333333332,139.0941168178343,0.04064779583947628,0.02111194378364563,0.12107969672601038,0.0004876954880003268,0.02208382865357198,2.5,46,641.4130434782609,33,2000,4.6,0.875,0.7916666666666666,78.28695368897678,Reading,10,08
239.96666666666667,100,466,11446.585057471266,106.98871462668978,0.06691330892339489,0.028334972814094552,0.44354543181205536,0.010473452352926743,0.10233988642228768,3.0,45,404.4888888888889,0,2000,4.5,0.7586206896551724,0.6206896551724138,106.92058071133481,Reading,10,08
529.0625,100,4600,1198373.2625,1094.7023625168624,0.060768358544949476,0.013227632735992959,0.28987762180184296,0.004162697900152575,0.06451897317962038,1.6,11,1060.6363636363637,900,1767,1.1,0.6666666666666666,0.7333333333333333,75.7922092085378,Reading,10,08
187.55,100,467,11741.997435897434,108.36049758051794,0.04482906310164468,0.025344459483863453,0.21183448723809312,0.0012207506518174978,0.03493924229026007,4.0,18,837.3333333333334,34,5600,1.8,0.3333333333333333,0.5128205128205128,520.0753715591705,Search,10,08
244.03571428571428,100,700,23380.924603174604,152.90822281085673,0.04523268617977485,0.02793415064057551,0.1233419291484021,0.000783327220937188,0.027987983509663358,2.8,32,713.40625,33,4067,3.2,0.48148148148148145,0.5555555555555556,228.75439548711498,Search,10,08
164.61290322580646,100,400,6427.645161290322,80.17259607428414,0.07063991795768734,0.011746926309570527,0.2504574241539414,0.0036587287614806216,0.060487426474273326,3.1,50,536.6,33,1934,5.0,0.5333333333333333,0.3333333333333333,86.74608279874427,Search,10,08
174.11111111111111,100,400,7254.15873015873,85.1713492329359,0.05704595342206095,0.028237075056282833,0.27997102973573407,0.002585432650126076,0.050847149872201056,3.6,23,1085.5652173913043,34,2400,2.3,0.5142857142857142,0.5428571428571428,167.73179587437033,Search,10,08
177.525,100,900,16944.1532051282,130.1697092457696,0.04875665101330705,0.01770923357977739,0.20367544574977411,0.001539777571074879,0.039239999631433216,4.0,25,1000.0,1000,1000,2.5,0.5897435897435898,0.4358974358974359,465.2037325030669,Search,10,08
175.29032258064515,100,566,13524.079569892468,116.29307619068501,0.04708708008850437,0.02805650249210323,0.1319005020148607,0.000938529814470994,0.03063543396903321,3.1,35,809.4857142857143,0,1300,3.5,0.43333333333333335,0.43333333333333335,62.48982664362366,Search,10,08
